r  O00   3c  4.50000  0.0160  0.71150  8.1355  3.7555  2.8756  1.4495  0.23296   2.773135   1.935877  -2.3484  -3.0568  -3.5063  -3.8916  -3.8250  
r  O00   3c  5.00000  0.0160  0.71150  8.0323  3.7450  3.0593  1.5623  0.07917   4.024206   2.787320  -2.7804  -3.5341  -4.0157  -4.4322  -4.3596  
r  O00   3c  5.50000  0.0160  0.71150  7.9347  3.7362  3.2068  1.6537  0.03474   5.416821   3.731745  -3.1260  -3.9123  -4.4255  -4.8667  -4.7901  
r  O00   3c  6.50000  0.0160  0.71150  7.7634  3.7207  3.4533  1.8079  0.03980          x          x  -3.6996  -4.5327  -5.1118  -5.5930  -5.5126  
r  O00   3c  7.00000  0.0160  0.71150  7.6941  3.7133  3.5634  1.8777  0.00828  11.279430   7.660407  -3.9565  -4.8070  -5.4174  -5.9092  -5.8271  
r  O00   3c  7.50000  0.0160  0.71150  7.6303  3.7063  3.6651  1.9426  0.00518  13.997390   9.445625  -4.1931  -5.0600  -5.7011  -6.2017  -6.1180  
r  O00   3c  8.00000  0.0160  0.71150  7.5697  3.7004  3.7475  1.9956  0.00248          x          x  -4.3840  -5.2646  -5.9316  -6.4395  -6.3545  
 
b  O00   1c  2.00000  0.0140  0.71650  8.9688  3.8693  1.5087  0.5384  0.98652   0.143419   0.106273   0.9174   0.6570   0.4657   0.3291   0.3591  
b  O00   1c  2.50000  0.0140  0.71650  8.7047  3.8544  1.8548  0.7413  0.98651   0.267540   0.198494   0.0534  -0.2461  -0.4546  -0.6071  -0.5726  
b  O00   1c  3.00000  0.0140  0.71650  8.4932  3.8435  2.1172  0.8943  0.98651   0.424644   0.313970  -0.5962  -0.9400  -1.1518  -1.3176  -1.2781  
b  O00   1c  3.50000  0.0140  0.71650  8.3190  3.8347  2.3332  1.0197  0.98652   0.618784   0.454873  -1.1333  -1.5118  -1.7377  -1.9200  -1.8777  
b  O00   1c  4.00000  0.0140  0.71650  8.1715  3.8275  2.5180  1.1267  0.98652   0.853226   0.622868  -1.5918  -1.9967  -2.2389  -2.4359  -2.3916  
b  O00   1c  4.50000  0.0140  0.71650  8.0444  3.8212  2.6805  1.2206  0.98653   1.131735   0.820015  -1.9912  -2.4170  -2.6823  -2.8962  -2.8496  
