 
O02 0.0120 2.00000    8.9529  6.8279  4.9216e-08          -       -            -          -       -           -
O02 0.0120 2.50000    8.6894  5.9780  2.8427e-07          -       -            -          -       -           -
O02 0.0120 3.00000    8.4804  5.4677  8.6810e-07          -       -            -          -       -           -
O02 0.0120 3.50000    8.3078  5.1099  1.9811e-06          -       -            -          -       -           -
O02 0.0120 4.00000    8.1622  4.8379  3.8520e-06     8.2261  5.6175*           -     8.2272  5.8364*          -
O02 0.0120 4.50000    8.0365  4.6189  6.7496e-06     8.1090  6.1045  -2.6734e-07     8.1243  6.5035  1.3869e-07
O02 0.0120 5.00000    7.9274  4.4333  1.1068e-05     8.0050  6.1977  -2.3134e-07     8.0225  5.8784  5.1205e-07
O02 0.0120 5.50000    7.8316  4.2746  1.7090e-05     7.9099  6.2459* -1.3083e-07     7.9192  6.0342* 2.6331e-07
O02 0.0120 6.00000    7.7474  4.1337  2.5276e-05     7.8221  6.0182*           -     7.8289  5.9121*          -
O02 0.0120 6.50000    7.6722  4.0061  3.6073e-05     7.7406  5.9417  -6.1193e-07     7.7537  5.7415  9.6802e-07
O02 0.0120 7.00000    7.6048  3.8904  4.9838e-05     7.6686  5.0486  -6.0363e-06     7.6885  4.9880  5.6785e-06
O02 0.0120 7.50000    7.5441  3.7834  6.7033e-05     7.6036  4.5389  -1.7151e-05     7.6282  4.3642  2.2989e-05
O02 0.0120 8.00000    7.4896  3.6847  8.8045e-05     7.5445  4.2815  -3.1976e-05     7.5691  3.9092  5.8801e-05
 
O02 0.0100 2.00000    8.9330  6.6865  6.5572e-08          -       -            -          -       -           -
O02 0.0100 2.50000    8.6714  5.9002  3.4018e-07          -       -            -          -       -           -
O02 0.0100 3.00000    8.4642  5.4129  9.9710e-07          -       -            -          -       -           -
O02 0.0100 3.50000    8.2942  5.0655  2.2425e-06          -       -            -          -       -           -
O02 0.0100 4.00000    8.1505  4.8015  4.2974e-06     8.2209  6.2693* -1.4591e-07     8.2257  6.9513* 2.8195e-08
O02 0.0100 4.50000    8.0268  4.5869  7.4790e-06     8.1080  6.3413  -1.5261e-07     8.1236  6.1131  3.3151e-07
O02 0.0100 5.00000    7.9194  4.4058  1.2152e-05          -       -            -          -       -           -
O02 0.0100 5.50000    7.8252  4.2495  1.8656e-05          -       -            -          -       -           -
O02 0.0100 6.00000    7.7420  4.1106  2.7435e-05     7.8195  5.3840*           -     7.8211  5.1467*          -
O02 0.0100 6.50000    7.6679  3.9857  3.8882e-05     7.7349  5.9941* -5.8769e-07     7.7427  5.9889* 7.2046e-07
O02 0.0100 7.00000    7.6020  3.8721  5.3475e-05     7.6644  4.8967  -8.2125e-06     7.6816  5.4362  2.3857e-06
O02 0.0100 7.50000    7.5421  3.7669  7.1522e-05     7.6017  4.4915  -1.9727e-05     7.6211  5.1544  4.5839e-06
O02 0.0100 8.00000    7.4882  3.6699  9.3449e-05     7.5447  4.2536  -3.5176e-05     7.5667  4.7603  1.2313e-05
 
O02 0.0080 2.00000    8.9103  6.5543  8.6590e-08          -       -            -          -       -           -
O02 0.0080 2.50000    8.6511  5.8208  4.1056e-07          -       -            -          -       -           -
O02 0.0080 3.00000    8.4465  5.3531  1.1653e-06          -       -            -          -       -           -
